sid,lat,lon,org
YK_160,22.9987716667,120.245536667,LASS
FT1_024,25.106475,121.732671667,LASS
FT1_116,23.4793366667,120.449033333,LASS
FT_SYPS1,22.68528,120.491446667,LASS
YK_160,22.998865,120.245513333,LASS
FT1_928,23.76735,120.70625,LASS
FT1_024,25.1063983333,121.732581667,LASS
FT1_CCH01,22.996185,120.227998333,LASS
FT1_386,24.181045,120.683808333,LASS
FT1_115,23.45692,120.44167,LASS
FT1_966,24.175625,120.66896,LASS
FT1_928,23.7672983333,120.706345,LASS
FT1_024,25.1062916667,121.732558333,LASS
FT1_395,24.124085,120.566785,LASS
FT1_116,23.47924,120.449031667,LASS
FT1_966,24.1758516667,120.668368333,LASS
FT1_CCH01,22.9959816667,120.227998333,LASS
FT1_386,24.1811383333,120.683845,LASS
FT1_116,23.4791933333,120.448945,LASS
FT1_966,24.1754716667,120.668556667,LASS
YK_160,22.998855,120.245476667,LASS
FT1_386,24.181045,120.683823333,LASS
FT1_966,24.1752533333,120.669231667,LASS
FT1_928,23.7673416667,120.706445,LASS
YK_160,22.9989516667,120.245491667,LASS
FT1_CCH01,22.99608,120.228011667,LASS
LASS-PI_014,25.08071,121.57207,LASS
FT1_116,23.47921,120.44893,LASS
FT1_966,24.17547,120.668958333,LASS
FT1_115,23.45692,120.441571667,LASS
FT1_384,24.164605,120.699008333,LASS
FT1_928,23.7673016667,120.706241667,LASS
YK_160,22.9988516667,120.24552,LASS
FT1_CCH01,22.9961816667,120.227983333,LASS
CiXin001,24.6821633333,121.757803333,LASS
FT1_966,24.1754466667,120.66879,LASS
FT1_384,24.164505,120.699053333,LASS
FT1_928,23.7672883333,120.706355,LASS
CiXin001,24.6822083333,121.757815,LASS
FT1_386,24.18086,120.683765,LASS
LASS-PI_014,25.0805666667,121.572025,LASS
FT1_966,24.1753666667,120.668618333,LASS
FT1_115,23.4569883333,120.44165,LASS
FT1_384,24.1646216667,120.699005,LASS
FT1_CCH01,22.9960866667,120.228016667,LASS
CiXin001,24.682195,121.757861667,LASS
LASS-PI_014,25.0807333333,121.5721,LASS
FT1_966,24.1755433333,120.668881667,LASS
FT1_115,23.4570516667,120.441725,LASS
YK_160,22.9987566667,120.245546667,LASS
FT1_928,23.7672866667,120.706263333,LASS
FT1_384,24.1643966667,120.69913,LASS
FT1_CCH01,22.9961016667,120.228131667,LASS
LASS-PI_014,25.0806583333,121.572053333,LASS
FT1_116,23.4792733333,120.448858333,LASS
FT1_928,23.7672333333,120.706095,LASS
FT1_384,24.1648066667,120.69894,LASS
FT1_CCH01,22.9960866667,120.228018333,LASS
CiXin001,24.6821933333,121.757873333,LASS
LASS-PI_014,25.0805683333,121.572028333,LASS
YK_160,22.9987466667,120.245613333,LASS
FT1_928,23.7671966667,120.706285,LASS
FT1_384,24.164775,120.698978333,LASS
FT1_CCH01,22.9962,120.228023333,LASS
CiXin001,24.6821316667,121.757896667,LASS
FT1_115,23.4571483333,120.441736667,LASS
FT1_384,24.164955,120.698913333,LASS
CiXin001,24.6821583333,121.757986667,LASS
LASS-PI_014,25.0806533333,121.57208,LASS
FT_SYPS1,22.68527,120.491326667,LASS
FT1_928,23.7673133333,120.706311667,LASS
FT1_024,25.1064083333,121.732693333,LASS
LASS-PI_014,25.080555,121.572051667,LASS
FT_SYPS1,22.685405,120.491523333,LASS
YK_160,22.9987316667,120.24558,LASS
FT1_024,25.10614,121.73232,LASS
CiXin001,24.6821666667,121.758008333,LASS
FT1_116,23.4792583333,120.448971667,LASS
FT_SYPS1,22.6852733333,120.491523333,LASS
FT1_928,23.7673016667,120.706201667,LASS
FT1_024,25.1062233333,121.732425,LASS
FT1_384,24.1650566667,120.698891667,LASS
FT1_CCH01,22.9961,120.228005,LASS
LASS-PI_014,25.0806366667,121.572118333,LASS
LASS-PI_014,25.08064,121.57212,LASS
FT1_116,23.47923,120.44887,LASS
FT1_115,23.4572016667,120.441823333,LASS
FT_SYPS1,22.685275,120.491358333,LASS
YK_160,22.9987616667,120.245581667,LASS
FT1_928,23.7672833333,120.706301667,LASS
FT1_024,25.1063383333,121.732536667,LASS
FT1_CCH01,22.996015,120.228041667,LASS
FT_SYPS1,22.685345,120.491476667,LASS
YK_160,22.9986583333,120.24558,LASS
FT1_024,25.10636,121.73251,LASS
FT1_CCH01,22.9961183333,120.228041667,LASS
LASS-PI_014,25.080545,121.572093333,LASS
FT1_116,23.4792233333,120.44897,LASS
FT_SYPS1,22.6855083333,120.491431667,LASS
FT1_024,25.1063183333,121.732528333,LASS
FT1_CCH01,22.9962166667,120.228045,LASS
LASS-PI_014,25.0804716667,121.572023333,LASS
FT1_115,23.4571166667,120.44178,LASS
FT1_398,24.1239516667,120.632113333,LASS
FT_SYPS1,22.6853616667,120.491355,LASS
YK_160,22.99857,120.245546667,LASS
FT1_024,25.1064,121.732496667,LASS
FT1_CCH01,22.9960433333,120.228073333,LASS
FT1_386,24.1809716667,120.683731667,LASS
LASS-PI_014,25.0807966667,121.572026667,LASS
FT_SYPS1,22.6852366667,120.491478333,LASS
YK_160,22.9985916667,120.245568333,LASS
FT1_024,25.10646,121.732473333,LASS
FT1_CCH01,22.9961233333,120.228088333,LASS
FT1_386,24.1808883333,120.683765,LASS
LASS-PI_014,25.0805866667,121.572035,LASS
FT1_116,23.47925,120.449048333,LASS
FT1_966,24.1755616667,120.668811667,LASS
YK_160,22.99869,120.24557,LASS
FT1_024,25.10641,121.732445,LASS
FT1_386,24.18098,120.683711667,LASS
LASS-PI_014,25.0805883333,121.572035,LASS
FT1_116,23.4793066667,120.449126667,LASS
FT1_966,24.1755583333,120.668753333,LASS
FT1_CCH01,22.99633,120.228103333,LASS
FT1_386,24.1808783333,120.68371,LASS
LASS-PI_014,25.0805633333,121.571895,LASS
FT1_116,23.47927,120.449031667,LASS
FT1_966,24.1755466667,120.66889,LASS
LASS-PI_014,25.08086,121.571988333,LASS
FT1_116,23.4792533333,120.448928333,LASS
FT1_966,24.1755383333,120.669051667,LASS
FT1_928,23.7673,120.706203333,LASS
FT1_CCH01,22.9963283333,120.228123333,LASS
CiXin001,24.682145,121.75793,LASS
FT1_386,24.1808616667,120.683603333,LASS
LASS-PI_014,25.08076,121.57199,LASS
FT1_116,23.4792066667,120.44902,LASS
FT1_966,24.1753916667,120.66918,LASS
FT1_115,23.4570266667,120.441776667,LASS
CiXin001,24.68216,121.758031667,LASS
LASS-PI_014,25.0807516667,121.571878333,LASS
FT1_966,24.1754616667,120.669015,LASS
FT1_398,24.1240283333,120.632176667,LASS
YK_160,22.9987066667,120.245561667,LASS
FT1_928,23.7673333333,120.706293333,LASS
FT1_384,24.165145,120.698841667,LASS
FT1_CCH01,22.9962333333,120.228113333,LASS
FT1_966,24.1754716667,120.668855,LASS
FT1_928,23.7672533333,120.706231667,LASS
FT1_CCH01,22.9962466667,120.228081667,LASS
FT1_384,24.16506,120.698865,LASS
CiXin001,24.6821483333,121.757923333,LASS
LASS-PI_014,25.0808366667,121.571925,LASS
WF_1154583,24.159862,120.64974,LASS
YK_160,22.99869,120.245535,LASS
FT1_928,23.76727,120.7063,LASS
FT1_CCH01,22.99625,120.228053333,LASS
FT1_384,24.1651616667,120.698816667,LASS
CiXin001,24.682185,121.758043333,LASS
FT1_386,24.1809066667,120.683681667,LASS
LASS-PI_014,25.0807716667,121.57202,LASS
FT1_116,23.4792483333,120.448933333,LASS
FT1_928,23.7669816667,120.706236667,LASS
FT1_386,24.1808866667,120.68371,LASS
LASS-PI_014,25.0808166667,121.572123333,LASS
FT1_116,23.479245,120.448925,LASS
FT_SYPS1,22.68524,120.49145,LASS
FT1_024,25.1064933333,121.732571667,LASS
YK_160,22.9987916667,120.24553,LASS
FT1_928,23.7670533333,120.706163333,LASS
FT1_CCH01,22.9961266667,120.228081667,LASS
FT1_384,24.1652333333,120.698745,LASS
CiXin001,24.68212,121.757963333,LASS
LASS-PI_014,25.0807183333,121.572163333,LASS
FT1_115,23.45712,120.441788333,LASS
FT1_CCH01,22.9958433333,120.228141667,LASS
CiXin001,24.682215,121.757923333,LASS
FT1_384,24.1652233333,120.69879,LASS
FT1_386,24.18091,120.683763333,LASS
LASS-PI_014,25.0806816667,121.572065,LASS
FT_SYPS1,22.68537,120.491463333,LASS
FT1_024,25.106355,121.73254,LASS
YK_160,22.9986983333,120.245548333,LASS
FT1_928,23.7672233333,120.706301667,LASS
FT1_CCH01,22.9959166667,120.228071667,LASS
FT1_384,24.16516,120.698835,LASS
LASS-PI_014,25.0806566667,121.572163333,LASS
FT1_116,23.4792766667,120.449018333,LASS
FT1_115,23.457045,120.44173,LASS
CiXin001,24.682135,121.757861667,LASS
LASS-PI_014,25.0807916667,121.572138333,LASS
FT1_116,23.479325,120.448941667,LASS
FT_SYPS1,22.6854383333,120.491393333,LASS
FT1_024,25.1064033333,121.732621667,LASS
FT1_928,23.7673016667,120.706353333,LASS
FT1_399,24.063705,120.534065,LASS
LASS-PI_014,25.08069,121.572101667,LASS
FT1_116,23.4792433333,120.449001667,LASS
FT_SYPS1,22.6854683333,120.49143,LASS
YK_160,22.998795,120.245525,LASS
FT1_024,25.10656,121.732796667,LASS
FT1_928,23.7672633333,120.706265,LASS
FT1_399,24.0638466667,120.533828333,LASS
FT1_CCH01,22.9959033333,120.228188333,LASS
FT1_116,23.4792683333,120.449091667,LASS
FT_SYPS1,22.6853616667,120.491351667,LASS
FT1_024,25.1065033333,121.732716667,LASS
FT1_928,23.76726,120.70638,LASS
YK_160,22.9987133333,120.24557,LASS
FT1_399,24.0632883333,120.53558,LASS
FT1_384,24.1650616667,120.698841667,LASS
FT1_116,23.4792483333,120.44909,LASS
FT_SYPS1,22.6853916667,120.491663333,LASS
FT1_024,25.1066183333,121.732821667,LASS
FT1_928,23.7672716667,120.706393333,LASS
FT1_399,24.0629916667,120.536408333,LASS
FT1_CCH01,22.995935,120.228166667,LASS
FT1_386,24.180925,120.683776667,LASS
LASS-PI_014,25.0808083333,121.572243333,LASS
FT1_115,23.4570583333,120.441835,LASS
FT_SYPS1,22.6853783333,120.491551667,LASS
FT1_024,25.10645,121.732633333,LASS
YK_160,22.9986616667,120.245533333,LASS
FT1_928,23.76732,120.706475,LASS
FT1_399,24.0678883333,120.533828333,LASS
FT1_CCH01,22.9962316667,120.22809,LASS
FT1_386,24.1809633333,120.683766667,LASS
FT_SYPS1,22.6854866667,120.491498333,LASS
FT1_024,25.1064983333,121.732676667,LASS
FT1_928,23.7672633333,120.706363333,LASS
YK_160,22.9987516667,120.245475,LASS
FT1_399,24.0716066667,120.533325,LASS
FT1_398,24.123935,120.632183333,LASS
FT1_CCH01,22.9959966667,120.228146667,LASS
LASS-PI_014,25.08084,121.572171667,LASS
FT1_116,23.479265,120.44902,LASS
FT1_966,24.17567,120.668766667,LASS
FT_SYPS1,22.6854083333,120.491608333,LASS
FT1_024,25.1065366667,121.73275,LASS
YK_160,22.998665,120.24553,LASS
FT1_398,24.1240233333,120.632128333,LASS
FT1_005,23.8481666667,120.286336667,LASS
FT1_CCH01,22.9960916667,120.228095,LASS
LASS-PI_014,25.0806766667,121.572036667,LASS
FT1_116,23.47933,120.449095,LASS
FT1_966,24.1756716667,120.668725,LASS
FT1_115,23.4569633333,120.441838333,LASS
LASS-PI_014,25.080945,121.572303333,LASS
FT1_116,23.4793966667,120.449061667,LASS
FT1_966,24.1757716667,120.668738333,LASS
YK_160,22.9987283333,120.245453333,LASS
FT1_CCH01,22.9960416667,120.228185,LASS
LASS-PI_014,25.08068,121.572141667,LASS
FT1_966,24.1755266667,120.668858333,LASS
FT1_115,23.456975,120.44183,LASS
FT1_928,23.7673483333,120.70641,LASS
FT1_CCH01,22.9962216667,120.228183333,LASS
FT1_386,24.1810666667,120.683793333,LASS
LASS-PI_014,25.0806416667,121.572046667,LASS
FT1_116,23.47936,120.44896,LASS
FT1_966,24.17571,120.668781667,LASS
FT1_115,23.4569,120.441768333,LASS
FT1_928,23.76727,120.706488333,LASS
FT1_384,24.165075,120.698863333,LASS
LASS-PI_014,25.0808266667,121.572218333,LASS
FT1_116,23.479375,120.448855,LASS
FT1_966,24.1757583333,120.66795,LASS
FT1_115,23.4568783333,120.441796667,LASS
YK_160,22.998805,120.245526667,LASS
FT1_CCH01,22.9961266667,120.228135,LASS
CiXin001,24.682205,121.757893333,LASS
FT1_384,24.1649733333,120.698916667,LASS
LASS-PI_014,25.0808616667,121.572136667,LASS
FT1_116,23.4793616667,120.448958333,LASS
FT1_966,24.1788916667,120.666653333,LASS
FT1_115,23.4569766667,120.441785,LASS
YK_160,22.998725,120.245585,LASS
FT1_398,24.1239366667,120.632166667,LASS
FT1_CCH01,22.9961333333,120.228148333,LASS
FT1_116,23.479385,120.448973333,LASS
FT1_966,24.1757416667,120.668921667,LASS
FT1_928,23.76727,120.706373333,LASS
FT1_CCH01,22.9961916667,120.227933333,LASS
FT1_398,24.1240266667,120.632153333,LASS
CiXin001,24.6821166667,121.757896667,LASS
FT1_386,24.181275,120.683838333,LASS
LASS-PI_014,25.0807516667,121.57215,LASS
YK_160,22.998815,120.245543333,LASS
FT1_928,23.7672483333,120.70628,LASS
FT1_CCH01,22.9960716667,120.228148333,LASS
FT1_398,24.1239333333,120.632183333,LASS
FT1_031,25.0848566667,121.573886667,LASS
FT1_386,24.1812966667,120.683881667,LASS
LASS-PI_014,25.0805466667,121.572006667,LASS
FT1_384,24.165015,120.6989,LASS
YK_160,22.9989016667,120.245511667,LASS
FT1_CCH01,22.996075,120.22822,LASS
CiXin001,24.68203,121.75797,LASS
LASS-PI_014,25.0806316667,121.572105,LASS
FT1_384,24.16495,120.698996667,LASS
FT1_116,23.4793366667,120.448883333,LASS
YK_160,22.998905,120.24551,LASS
FT1_CCH01,22.996165,120.228053333,LASS
CiXin001,24.6820516667,121.75788,LASS
FT1_386,24.1812216667,120.683893333,LASS
LASS-PI_014,25.0804833333,121.572085,LASS
FT1_384,24.16498,120.698898333,LASS
FT1_116,23.4794216667,120.449183333,LASS
FT1_115,23.4569233333,120.441708333,LASS
FT1_CCH01,22.9961816667,120.22811,LASS
FT1_398,24.12403,120.632175,LASS
CiXin001,24.6821016667,121.75777,LASS
FT1_005,23.84807,120.286368333,LASS
FT1_386,24.1813,120.683896667,LASS
LASS-PI_014,25.08067,121.572163333,LASS
FT1_384,24.1644416667,120.69911,LASS
FT1_116,23.4794066667,120.449053333,LASS
FT1_115,23.4569766667,120.441666667,LASS
CiXin001,24.6820466667,121.757806667,LASS
FT1_005,23.8481616667,120.286358333,LASS
FT1_386,24.1813983333,120.683905,LASS
LASS-PI_014,25.08122,121.572246667,LASS
FT1_384,24.1645283333,120.699001667,LASS
FT1_116,23.4793166667,120.449025,LASS
FT_SYPS1,22.6855183333,120.49143,LASS
FT1_024,25.106545,121.732476667,LASS
FT1_928,23.7671816667,120.706418333,LASS
YK_160,22.9988883333,120.245536667,LASS
FT1_386,24.1816383333,120.683953333,LASS
LASS-PI_014,25.0812066667,121.57224,LASS
FT1_384,24.1645083333,120.699016667,LASS
FT1_116,23.4792966667,120.448916667,LASS
FT_SYPS1,22.685475,120.491501667,LASS
FT1_024,25.1066366667,121.732493333,LASS
FT1_928,23.76724,120.706216667,LASS
FT1_384,24.16469,120.698971667,LASS
FT1_116,23.4792983333,120.449036667,LASS
FT_SYPS1,22.6852983333,120.491421667,LASS
FT1_024,25.1065666667,121.732693333,LASS
FT1_928,23.767275,120.70611,LASS
FT1_CCH01,22.9961316667,120.228116667,LASS
FT1_399,24.058895,120.540186667,LASS
FT1_398,24.1240033333,120.632166667,LASS
FT1_386,24.1814383333,120.68375,LASS
LASS-PI_014,25.080645,121.572141667,LASS
FT1_384,24.1645983333,120.699008333,LASS
FT1_116,23.4792316667,120.448978333,LASS
FT1_115,23.4570216667,120.441753333,LASS
FT1_024,25.1065183333,121.732651667,LASS
FT_SYPS1,22.6853716667,120.491496667,LASS
YK_160,22.9988066667,120.24557,LASS
FT1_928,23.767255,120.706315,LASS
FT1_CCH01,22.9960666667,120.228033333,LASS
FT1_399,24.0634266667,120.533825,LASS
FT1_398,24.124075,120.632143333,LASS
FT1_386,24.18151,120.683813333,LASS
LASS-PI_014,25.08051,121.572183333,LASS
FT1_384,24.164695,120.698993333,LASS
FT1_966,24.17537,120.668861667,LASS
FT1_024,25.106595,121.732663333,LASS
FT1_395,24.12399,120.566808333,LASS
YK_160,22.998915,120.245561667,LASS
FT1_399,24.0637483333,120.533818333,LASS
FT1_398,24.1239633333,120.632095,LASS
FT1_386,24.1815316667,120.683816667,LASS
LASS-PI_014,25.0806016667,121.57223,LASS
FT1_384,24.1647683333,120.699053333,LASS
FT_SYPS1,22.68542,120.491398333,LASS
FT1_024,25.106525,121.732553333,LASS
YK_160,22.998905,120.245553333,LASS
FT1_928,23.7672483333,120.706206667,LASS
FT1_031,25.0848533333,121.573896667,LASS
FT1_CCH01,22.9961466667,120.22812,LASS
FT1_399,24.063245,120.534163333,LASS
FT1_398,24.124005,120.632136667,LASS
FT1_386,24.1813616667,120.68366,LASS
LASS-PI_014,25.080535,121.572108333,LASS
FT1_116,23.4792633333,120.449078333,LASS
FT1_384,24.164675,120.6991,LASS
FT1_966,24.1757133333,120.669071667,LASS
FT_SYPS1,22.685425,120.491451667,LASS
FT1_024,25.10668,121.732721667,LASS
YK_160,22.9988116667,120.245543333,LASS
FT1_928,23.7672683333,120.706316667,LASS
FT1_CCH01,22.9961266667,120.228088333,LASS
FT1_399,24.0632483333,120.534043333,LASS
FT1_398,24.124035,120.632103333,LASS
FT1_386,24.1814583333,120.683741667,LASS
LASS-PI_014,25.0805516667,121.57211,LASS
FT1_116,23.4792516667,120.449285,LASS
FT1_966,24.17566,120.668693333,LASS
FT1_115,23.4569383333,120.44179,LASS
FT1_CCH01,22.9960933333,120.227991667,LASS
FT1_386,24.181455,120.683681667,LASS
FT1_398,24.1239466667,120.63218,LASS
LASS-PI_014,25.08057,121.572225,LASS
FT1_116,23.4792416667,120.449175,LASS
FT1_384,24.164765,120.699058333,LASS
FT1_966,24.1756316667,120.668576667,LASS
FT1_115,23.4570316667,120.441801667,LASS
FT1_CCH01,22.9960883333,120.227993333,LASS
FT1_386,24.1813733333,120.683691667,LASS
FT1_398,24.1239766667,120.632135,LASS
LASS-PI_014,25.0805033333,121.572143333,LASS
FT1_116,23.4793,120.449131667,LASS
FT1_384,24.1647616667,120.698951667,LASS
FT1_966,24.1756233333,120.668861667,LASS
FT1_928,23.7672633333,120.706296667,LASS
CiXin001,24.682095,121.757796667,LASS
FT1_386,24.1814333333,120.683765,LASS
FT1_398,24.1239666667,120.632131667,LASS
FT1_005,23.8480683333,120.286361667,LASS
LASS-PI_014,25.0804983333,121.572111667,LASS
FT1_116,23.4792333333,120.449195,LASS
FT1_384,24.1647383333,120.698898333,LASS
FT1_966,24.1755216667,120.668831667,LASS
FT1_928,23.7673133333,120.706385,LASS
FT1_CCH01,22.996065,120.228006667,LASS
CiXin001,24.681995,121.757811667,LASS
LASS-PI_014,25.080195,121.571878333,LASS
FT1_116,23.47931,120.449063333,LASS
FT1_966,24.1756333333,120.668691667,LASS
FT1_384,24.16484,120.698915,LASS
YK_160,22.9987733333,120.245656667,LASS
FT1_928,23.7673516667,120.706273333,LASS
FT1_CCH01,22.996135,120.227933333,LASS
CiXin001,24.682115,121.757813333,LASS
FT1_386,24.1815866667,120.683773333,LASS
LASS-PI_014,25.0800116667,121.571675,LASS
LASS-PI_014,25.0801633333,121.571756667,LASS
FT1_116,23.4793716667,120.448986667,LASS
FT1_966,24.1755933333,120.668646667,LASS
FT1_384,24.1647566667,120.69897,LASS
FT1_115,23.456975,120.441721667,LASS
FT1_928,23.7672633333,120.706326667,LASS
FT1_CCH01,22.99605,120.227898333,LASS
CiXin001,24.6820566667,121.75772,LASS
FT1_386,24.1814716667,120.683781667,LASS
LASS-PI_014,25.0802566667,121.571828333,LASS
FT1_966,24.17552,120.6687,LASS
FT1_384,24.1646533333,120.698911667,LASS
FT1_115,23.4570116667,120.441823333,LASS
CiXin001,24.6821716667,121.757883333,LASS
FT1_386,24.18137,120.683831667,LASS
FT1_384,24.1647433333,120.69887,LASS
FT1_115,23.457105,120.441806667,LASS
FT1_386,24.1813366667,120.683805,LASS
FT1_399,24.0634016667,120.533948333,LASS
LASS-PI_014,25.0803683333,121.57177,LASS
FT1_116,23.4792783333,120.448968333,LASS
FT1_928,23.767375,120.706325,LASS
FT1_CCH01,22.995995,120.227808333,LASS
CiXin001,24.6823,121.757646667,LASS
FT1_386,24.18151,120.683803333,LASS
FT1_399,24.0634766667,120.534071667,LASS
FT1_116,23.479315,120.44917,LASS
FT1_928,23.76734,120.706235,LASS
FT1_CCH01,22.9960666667,120.227883333,LASS
CiXin001,24.6821383333,121.757756667,LASS
FT1_386,24.181535,120.683761667,LASS
FT1_399,24.0634816667,120.533911667,LASS
LASS-PI_014,25.0805016667,121.571935,LASS
FT1_116,23.47937,120.448976667,LASS
FT1_384,24.16431,120.69915,LASS
FT1_115,23.45702,120.441753333,LASS
FT1_395,24.1240416667,120.566706667,LASS
FT1_CCH01,22.9963866667,120.22796,LASS
CiXin001,24.6820433333,121.757776667,LASS
FT1_386,24.1814483333,120.683768333,LASS
FT1_399,24.063435,120.533961667,LASS
LASS-PI_014,25.0805533333,121.571853333,LASS
FT1_116,23.479375,120.448966667,LASS
FT1_384,24.1641633333,120.699165,LASS
FT1_024,25.1063866667,121.732561667,LASS
FT_SYPS1,22.685455,120.491653333,LASS
FT1_928,23.767305,120.70621,LASS
CiXin001,24.6820816667,121.757861667,LASS
FT1_399,24.0634966667,120.533818333,LASS
LASS-PI_014,25.08054,121.571858333,LASS
FT1_116,23.4793233333,120.449075,LASS
FT1_384,24.1641433333,120.69916,LASS
FT1_024,25.1064283333,121.732668333,LASS
FT_SYPS1,22.685465,120.491508333,LASS
FT1_928,23.7673066667,120.706211667,LASS
FT1_CCH01,22.9961483333,120.227943333,LASS
FT1_386,24.1814233333,120.683828333,LASS
FT1_399,24.06353,120.533818333,LASS
LASS-PI_014,25.0804483333,121.571823333,LASS
FT1_005,23.84819,120.286521667,LASS
FT1_116,23.47925,120.449091667,LASS
FT1_115,23.4569516667,120.441678333,LASS
FT1_024,25.1065016667,121.732816667,LASS
FT_SYPS1,22.6854583333,120.49163,LASS
FT1_928,23.7674,120.706036667,LASS
FT1_CCH01,22.99624,120.227925,LASS
FT1_386,24.181445,120.683835,LASS
FT1_399,24.06354,120.533925,LASS
LASS-PI_014,25.08045,121.571831667,LASS
FT1_116,23.479275,120.448993333,LASS
FT1_384,24.164455,120.699101667,LASS
FT1_005,23.8481183333,120.28646,LASS
FT1_024,25.10656,121.732673333,LASS
FT_SYPS1,22.6855466667,120.49156,LASS
FT1_928,23.767335,120.706115,LASS
FT1_CCH01,22.996245,120.227921667,LASS
FT1_399,24.063405,120.534241667,LASS
LASS-PI_014,25.0804833333,121.571793333,LASS
FT1_966,24.1753616667,120.668641667,LASS
FT1_024,25.10661,121.732726667,LASS
FT_SYPS1,22.6855083333,120.491411667,LASS
FT1_928,23.7674116667,120.706181667,LASS
YK_160,22.99879,120.245621667,LASS
FT1_399,24.0635433333,120.533863333,LASS
LASS-PI_014,25.0805516667,121.571823333,LASS
FT1_116,23.4791466667,120.449188333,LASS
FT1_966,24.175605,120.668658333,LASS
FT1_384,24.1645433333,120.699065,LASS
FT1_005,23.8480933333,120.286361667,LASS
FT1_024,25.1066566667,121.732541667,LASS
FT_SYPS1,22.6854233333,120.49161,LASS
YK_160,22.9987933333,120.245621667,LASS
FT1_928,23.7673666667,120.706095,LASS
FT1_395,24.124005,120.566801667,LASS
FT1_399,24.063485,120.534136667,LASS
LASS-PI_014,25.0804983333,121.571806667,LASS
FT1_024,25.1065733333,121.732713333,LASS
FT_SYPS1,22.6855783333,120.491506667,LASS
FT1_928,23.7672916667,120.706181667,LASS
FT1_CCH01,22.99617,120.227985,LASS
FT1_399,24.0634566667,120.534253333,LASS
LASS-PI_014,25.080525,121.5719,LASS
FT1_116,23.4792283333,120.449118333,LASS
FT1_966,24.1752316667,120.668915,LASS
FT1_115,23.4570083333,120.441758333,LASS
FT1_384,24.16464,120.699051667,LASS
YK_160,22.9987,120.245613333,LASS
FT1_CCH01,22.9962566667,120.22803,LASS
FT1_005,23.8481533333,120.286431667,LASS
LASS-PI_014,25.0805066667,121.571831667,LASS
FT1_399,24.0634583333,120.534178333,LASS
FT1_116,23.4791833333,120.44903,LASS
FT1_966,24.175865,120.668985,LASS
FT1_384,24.1645466667,120.699056667,LASS
FT1_CCH01,22.996175,120.22797,LASS
FT1_005,23.848065,120.28638,LASS
LASS-PI_014,25.080805,121.572056667,LASS
FT1_399,24.0634816667,120.534011667,LASS
FT1_116,23.47938,120.448961667,LASS
